date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2018-12-11 00:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,20,20,20,16,9,73,0.0,1014,19,10,103,10
2018-12-11 03:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,16,20,20,20,5,13,78,0.0,1013,19,10,142,3
2018-12-11 06:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,16,23,25,23,5,15,65,0.0,1015,22,10,179,4
2018-12-11 09:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,28,28,28,6,26,47,0.0,1014,27,10,61,5
2018-12-11 12:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,14,29,29,29,10,12,41,0.0,1011,28,10,25,8
2018-12-11 15:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,27,27,26,4,30,50,0.0,1011,26,10,122,3
2018-12-11 18:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,26,26,25,14,24,55,0.0,1013,24,10,94,10
2018-12-11 21:00:00,28,19,0.0,8.7,1,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,21,24,21,20,15,66,0.0,1015,21,10,108,13
2018-12-12 00:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,15,20,20,20,19,12,73,0.0,1015,20,10,103,11
2018-12-12 03:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,16,20,20,20,6,28,77,0.0,1014,19,10,155,4
2018-12-12 06:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,16,25,25,23,5,29,66,0.0,1015,22,10,143,5
2018-12-12 09:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,15,27,27,27,7,46,50,0.0,1015,26,10,78,6
2018-12-12 12:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,15,28,28,27,7,22,48,0.0,1012,27,10,60,6
2018-12-12 15:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,14,27,27,27,10,18,45,0.0,1012,26,10,158,7
2018-12-12 18:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,14,26,26,25,14,8,49,0.0,1014,25,10,142,9
2018-12-12 21:00:00,27,19,0.0,8.7,1,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,15,21,24,21,19,16,70,0.0,1016,21,10,106,12
2018-12-13 00:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,16,20,20,20,16,20,79,0.0,1015,19,10,100,10
2018-12-13 03:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,16,19,19,19,11,56,83,0.0,1015,19,10,125,6
2018-12-13 06:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,17,22,25,22,10,62,72,0.0,1016,22,10,142,8
2018-12-13 09:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,16,27,27,27,3,53,52,0.0,1015,26,10,143,3
2018-12-13 12:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,16,27,27,27,6,30,52,0.1,1013,26,10,87,5
2018-12-13 15:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,16,27,27,26,8,21,55,0.0,1012,25,10,88,6
2018-12-13 18:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,15,25,25,24,17,16,56,0.0,1015,24,10,90,12
2018-12-13 21:00:00,26,19,0.0,8.7,1,1,36,11:06 AM,10:59 PM,06:32 AM,05:55 PM,15,20,20,20,17,21,72,0.0,1016,20,10,93,11
2018-12-14 00:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,16,20,20,20,14,21,78,0.0,1015,19,10,91,9
2018-12-14 03:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,14,19,19,19,14,16,75,0.0,1015,18,10,81,8
2018-12-14 06:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,13,22,25,22,15,11,58,0.0,1016,21,10,78,12
2018-12-14 09:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,12,27,27,27,15,9,39,0.0,1015,27,10,67,13
2018-12-14 12:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,12,28,28,29,15,6,35,0.0,1012,28,10,69,13
2018-12-14 15:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,13,26,26,26,15,46,43,0.0,1012,26,10,76,9
2018-12-14 18:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,15,25,25,23,28,14,64,0.0,1014,23,10,67,17
2018-12-14 21:00:00,28,18,0.0,8.7,1,1,43,11:46 AM,11:46 PM,06:33 AM,05:55 PM,17,20,20,20,24,23,85,0.0,1016,20,10,65,17
2018-12-15 00:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,14,19,19,19,28,10,76,0.0,1015,19,10,50,19
2018-12-15 03:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,14,18,18,18,22,6,79,0.0,1015,18,10,60,14
2018-12-15 06:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,14,20,20,20,26,3,68,0.0,1016,20,10,52,21
2018-12-15 09:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,13,26,26,25,19,7,48,0.0,1015,25,10,62,17
2018-12-15 12:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,13,27,27,26,21,18,45,0.0,1013,26,10,53,18
2018-12-15 15:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,15,25,25,24,19,22,58,0.0,1012,24,10,57,12
2018-12-15 18:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,16,21,21,21,27,13,76,0.0,1015,21,10,55,18
2018-12-15 21:00:00,26,18,0.0,8.7,1,1,51,12:25 PM,No moonset,06:33 AM,05:56 PM,15,18,18,18,25,13,83,0.0,1016,18,10,52,18
2018-12-16 00:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,14,18,18,18,28,3,78,0.0,1016,18,10,48,19
2018-12-16 03:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,15,18,18,18,15,0,80,0.0,1015,17,10,33,11
2018-12-16 06:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,14,19,19,19,26,0,71,0.0,1016,19,10,30,20
2018-12-16 09:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,14,25,25,24,17,0,51,0.0,1015,24,10,18,15
2018-12-16 12:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,13,26,26,26,19,9,44,0.0,1012,26,10,6,17
2018-12-16 15:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,14,25,25,23,19,7,57,0.0,1012,23,10,357,13
2018-12-16 18:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,10,20,20,20,24,11,54,0.0,1014,20,10,8,14
2018-12-16 21:00:00,26,17,0.0,8.7,1,1,58,01:04 PM,12:33 AM,06:34 AM,05:56 PM,10,18,18,18,17,31,60,0.0,1015,18,10,12,10
2018-12-17 00:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,10,18,18,18,17,19,61,0.0,1014,17,10,359,10
2018-12-17 03:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,9,17,17,17,18,10,63,0.0,1014,16,10,334,10
2018-12-17 06:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,9,19,19,19,20,3,53,0.0,1016,18,10,333,14
2018-12-17 09:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,8,25,25,24,21,0,35,0.0,1013,24,10,325,18
2018-12-17 12:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,8,26,26,26,21,3,33,0.0,1011,26,10,310,18
2018-12-17 15:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,11,25,25,24,12,3,44,0.0,1011,23,10,303,8
2018-12-17 18:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,9,22,24,22,12,3,45,0.0,1014,21,10,349,7
2018-12-17 21:00:00,26,16,0.0,8.7,1,1,65,01:43 PM,01:21 AM,06:34 AM,05:57 PM,8,20,20,20,9,5,48,0.0,1015,18,10,345,5
2018-12-18 00:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,8,19,19,19,8,5,47,0.0,1015,17,10,332,5
2018-12-18 03:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,10,18,18,18,7,5,60,0.0,1015,16,10,2,4
2018-12-18 06:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,12,20,20,20,13,3,61,0.0,1016,19,10,6,11
2018-12-18 09:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,11,26,26,26,10,5,37,0.0,1015,25,10,349,8
2018-12-18 12:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,10,27,27,28,12,5,34,0.0,1012,27,10,343,10
2018-12-18 15:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,11,26,26,25,12,4,41,0.0,1011,24,10,349,8
2018-12-18 18:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,10,21,21,21,27,3,51,0.0,1014,21,10,10,15
2018-12-18 21:00:00,27,16,0.0,8.7,1,1,72,02:24 PM,02:10 AM,06:35 AM,05:57 PM,12,19,19,19,24,13,64,0.0,1016,19,10,48,14
2018-12-19 00:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,13,17,17,17,21,17,80,0.0,1015,17,10,55,14
2018-12-19 03:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,15,16,16,16,11,25,90,0.0,1015,16,10,47,8
2018-12-19 06:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,15,19,19,19,10,8,78,0.0,1017,18,10,40,9
2018-12-19 09:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,15,26,26,26,5,17,52,0.0,1016,25,10,111,4
2018-12-19 12:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,14,28,28,28,2,15,41,0.0,1013,27,10,63,2
2018-12-19 15:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,13,26,26,26,8,18,45,0.0,1013,25,10,27,6
2018-12-19 18:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,14,22,25,22,21,20,60,0.0,1015,22,10,52,15
2018-12-19 21:00:00,27,16,0.0,8.7,1,1,80,03:08 PM,03:01 AM,06:35 AM,05:58 PM,15,19,19,19,14,34,77,0.0,1017,18,10,63,10
2018-12-20 00:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,14,17,17,17,18,32,82,0.0,1016,17,10,54,12
2018-12-20 03:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,14,17,17,17,12,32,83,0.0,1016,17,10,51,8
2018-12-20 06:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,15,20,20,20,10,24,71,0.0,1017,20,10,59,9
2018-12-20 09:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,15,26,26,25,10,45,52,0.0,1015,25,10,113,9
2018-12-20 12:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,14,28,28,28,8,20,43,0.0,1012,27,10,130,7
2018-12-20 15:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,15,26,26,26,8,17,52,0.0,1012,25,10,112,6
2018-12-20 18:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,16,25,25,23,18,22,62,0.1,1014,23,10,96,13
2018-12-20 21:00:00,27,17,0.0,8.7,1,1,87,03:55 PM,03:56 AM,06:36 AM,05:58 PM,16,20,20,20,23,49,81,0.0,1016,20,10,92,16
2018-12-21 00:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,16,18,18,18,20,39,89,0.0,1015,18,10,95,13
2018-12-21 03:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,17,18,18,18,12,63,93,0.0,1015,18,10,101,9
2018-12-21 06:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,17,20,20,20,10,24,81,0.0,1016,20,10,109,9
2018-12-21 09:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,16,27,27,26,8,59,54,0.0,1015,26,10,80,7
2018-12-21 12:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,16,27,27,27,10,45,51,0.0,1012,26,10,48,8
2018-12-21 15:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,16,27,27,26,9,32,57,0.1,1012,25,10,49,8
2018-12-21 18:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,17,26,26,25,11,77,62,0.1,1012,25,10,69,9
2018-12-21 21:00:00,26,18,0.0,8.7,1,1,94,04:47 PM,04:53 AM,06:37 AM,05:59 PM,16,21,21,21,17,37,76,0.0,1015,21,10,66,12
2018-12-22 00:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,17,19,19,19,16,39,86,0.0,1014,19,10,70,10
2018-12-22 03:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,18,19,19,19,12,40,93,0.0,1014,19,10,72,8
2018-12-22 06:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,17,22,24,22,12,22,75,0.0,1015,21,10,77,10
2018-12-22 09:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,15,27,27,27,15,31,50,0.0,1015,26,10,71,13
2018-12-22 12:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,15,28,28,28,13,23,45,0.0,1012,28,10,68,11
2018-12-22 15:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,16,27,27,26,12,85,57,0.0,1012,25,10,67,8
2018-12-22 18:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,17,25,25,24,18,47,66,0.3,1015,24,5,75,13
2018-12-22 21:00:00,28,19,0.0,7.2,1,1,100,05:45 PM,05:54 AM,06:37 AM,05:59 PM,18,21,21,21,25,51,84,0.0,1015,21,10,97,19
2018-12-23 00:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,17,20,20,20,20,67,87,0.0,1015,20,10,95,15
2018-12-23 03:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,17,20,20,20,11,91,85,0.0,1015,19,10,85,8
2018-12-23 06:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,16,22,24,22,13,32,71,0.0,1016,21,10,86,11
2018-12-23 09:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,16,28,28,27,16,46,51,0.0,1015,27,10,99,14
2018-12-23 12:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,17,28,28,27,19,46,54,0.1,1012,27,10,100,16
2018-12-23 15:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,18,27,27,25,16,46,64,0.0,1013,25,10,106,12
2018-12-23 18:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,18,25,25,22,22,32,78,0.2,1015,22,9,94,15
2018-12-23 21:00:00,27,19,0.0,11.6,1,1,100,06:46 PM,06:57 AM,06:38 AM,06:00 PM,18,20,20,20,16,42,87,0.0,1016,20,10,93,12
2018-12-24 00:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,18,19,19,19,16,74,92,0.0,1015,19,10,85,12
2018-12-24 03:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,18,20,20,20,13,80,89,0.0,1015,19,10,94,11
2018-12-24 06:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,17,20,20,20,14,29,83,0.0,1016,20,10,83,12
2018-12-24 09:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,16,27,27,26,16,46,52,0.0,1015,26,10,90,14
2018-12-24 12:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,15,28,28,28,14,26,46,0.0,1012,28,10,92,12
2018-12-24 15:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,17,27,27,27,10,22,54,0.0,1012,26,10,107,7
2018-12-24 18:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,16,26,26,25,16,22,60,0.1,1014,25,10,110,12
2018-12-24 21:00:00,28,19,0.0,11.6,1,1,84,07:50 PM,08:00 AM,06:38 AM,06:00 PM,16,21,24,21,18,20,74,0.0,1016,21,10,101,12
2018-12-25 00:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,17,20,20,20,15,10,84,0.0,1015,19,10,88,11
2018-12-25 03:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,17,19,19,19,15,16,88,0.0,1015,19,10,86,10
2018-12-25 06:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,18,20,21,20,14,22,86,0.0,1015,20,10,90,10
2018-12-25 09:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,13,27,27,27,15,9,42,0.0,1015,27,10,77,13
2018-12-25 12:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,13,29,29,29,16,8,37,0.0,1012,29,10,75,14
2018-12-25 15:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,15,28,28,27,13,15,46,0.0,1012,27,10,82,9
2018-12-25 18:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,15,25,25,24,21,13,55,0.0,1014,24,10,100,14
2018-12-25 21:00:00,29,19,0.0,11.6,1,1,77,08:54 PM,09:00 AM,06:38 AM,06:01 PM,15,21,21,21,19,12,69,0.0,1015,21,10,96,13
2018-12-26 00:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,16,20,20,20,16,10,76,0.0,1014,19,10,101,11
2018-12-26 03:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,15,19,19,19,12,8,76,0.0,1015,18,10,103,8
2018-12-26 06:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,14,22,25,22,10,6,59,0.0,1016,21,10,107,9
2018-12-26 09:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,13,28,28,28,12,8,39,0.0,1015,27,10,102,11
2018-12-26 12:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,12,29,29,30,10,5,33,0.0,1012,29,10,96,9
2018-12-26 15:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,14,28,28,28,9,43,41,0.0,1012,27,10,126,6
2018-12-26 18:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,13,26,26,25,22,43,50,0.0,1014,24,10,123,15
2018-12-26 21:00:00,29,18,0.0,11.6,1,1,69,09:55 PM,09:56 AM,06:39 AM,06:01 PM,14,21,24,21,19,44,62,0.0,1015,21,10,115,13
2018-12-27 00:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,15,20,20,20,14,13,70,0.0,1014,20,10,120,9
2018-12-27 03:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,16,20,20,20,10,16,76,0.0,1014,19,10,157,6
2018-12-27 06:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,16,22,25,22,9,16,66,0.0,1015,22,10,188,8
2018-12-27 09:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,16,28,28,27,8,30,49,0.0,1014,27,10,248,7
2018-12-27 12:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,15,28,28,28,5,42,45,0.0,1012,27,10,352,5
2018-12-27 15:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,16,27,27,27,9,67,53,0.0,1011,26,10,345,6
2018-12-27 18:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,16,26,26,25,13,27,56,0.3,1013,25,9,23,9
2018-12-27 21:00:00,27,19,0.0,10.2,1,1,62,10:54 PM,10:47 AM,06:39 AM,06:02 PM,17,22,25,22,13,11,71,0.0,1013,22,10,92,8
2018-12-28 00:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,17,20,20,20,16,22,83,0.3,1013,20,9,111,10
2018-12-28 03:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,18,20,20,20,12,63,87,0.0,1013,19,10,111,7
2018-12-28 06:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,18,25,25,23,11,22,75,0.5,1014,22,9,138,9
2018-12-28 09:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,16,27,27,26,12,44,55,0.0,1013,26,10,133,10
2018-12-28 12:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,16,29,29,28,8,29,47,0.4,1011,28,9,105,6
2018-12-28 15:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,16,27,27,26,13,46,56,0.0,1011,26,10,70,10
2018-12-28 18:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,17,25,25,23,19,25,72,0.9,1013,23,9,90,13
2018-12-28 21:00:00,28,19,0.0,11.6,1,1,55,11:50 PM,11:36 AM,06:40 AM,06:02 PM,18,21,21,21,17,31,83,0.0,1014,20,10,97,12
2018-12-29 00:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,17,19,19,19,19,23,89,0.4,1014,19,9,91,13
2018-12-29 03:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,18,19,19,19,15,34,91,0.0,1015,19,10,82,10
2018-12-29 06:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,17,20,20,20,20,35,81,0.0,1017,20,10,86,17
2018-12-29 09:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,16,26,26,24,19,98,60,0.0,1016,24,10,79,16
2018-12-29 12:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,16,26,26,25,18,54,57,0.2,1014,25,10,78,15
2018-12-29 15:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,17,26,26,25,8,26,60,0.0,1013,24,10,65,6
2018-12-29 18:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,16,22,24,22,20,32,72,0.4,1015,21,9,82,13
2018-12-29 21:00:00,25,19,0.0,10.2,1,1,48,No moonrise,12:20 PM,06:40 AM,06:03 PM,16,19,19,19,23,54,86,0.0,1017,19,10,82,17
2018-12-30 00:00:00,26,17,0.0,11.6,1,1,40,12:44 AM,01:04 PM,06:41 AM,06:03 PM,16,18,18,18,22,63,88,0.0,1017,18,10,88,17
2018-12-30 03:00:00,26,17,0.0,11.6,1,1,40,12:44 AM,01:04 PM,06:41 AM,06:03 PM,16,17,17,17,13,59,90,0.0,1018,17,10,93,10
2018-12-30 06:00:00,26,17,0.0,11.6,1,1,40,12:44 AM,01:04 PM,06:41 AM,06:03 PM,14,19,19,19,17,31,76,0.0,1019,19,10,85,14
2018-12-30 09:00:00,26,17,0.0,11.6,1,1,40,12:44 AM,01:04 PM,06:41 AM,06:03 PM,13,25,25,25,14,32,49,0.0,1017,24,10,86,12
2018-12-30 12:00:00,26,17,0.0,11.6,1,1,40,12:44 AM,01:04 PM,06:41 AM,06:03 PM,12,26,26,27,14,12,40,0.0,1015,26,10,78,12
